CustomerId,ProductId,Quantity,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
414,26555,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,ID Men Black & Purple Shoes,26555.jpg,http://assets.myntassets.com/v1/images/style/properties/6835350fa996308624b38edefa6f401e_images.jpg
414,4720,2,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Girl's Fun In The Fair Yellow Teen Kidswear,4720.jpg,http://assets.myntassets.com/v1/images/style/properties/4c35804275294e78210e4dcf86686652_images.jpg
414,54118,3,Women,Footwear,Shoes,Heels,Black,Casual,Rocia Women Black Flats,54118.jpg,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg
415,34102,3,Boys,Apparel,Topwear,Tshirts,Pink,Casual,Doodle Boys Printed Pink T-shirt,34102.jpg,http://assets.myntassets.com/v1/images/style/properties/93b67585c3494e708af7b8688b9827ad_images.jpg
415,30695,2,Women,Footwear,Shoes,Flats,Bronze,Casual,Catwalk Women Bronze toned Sandals,30695.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Casual-Brown-Sandals_59455438ca287eef7a3bffc3ee185dae_images.jpg
415,48254,2,Boys,Apparel,Topwear,Tshirts,Orange,Casual,The Amazing Spiderman Boys Orange T-shirt,48254.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Orange-T-shirt_f8bc256bd260af0402cd874fa4e61ce6_images.jpg
415,39311,3,Men,Footwear,Flip Flops,Flip Flops,Multi,Casual,Converse Men Multi Coloured Flip Flop,39311.jpg,http://assets.myntassets.com/v1/images/style/properties/76d6c7b68001277c4f9298b1fd18be47_images.jpg
416,8381,1,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Doodle Girl's Raw Edges Purple Teen Kidswear,8381.jpg,http://assets.myntassets.com/v1/images/style/properties/df334580df172a9ada2905fb4ba07452_images.jpg
417,34518,2,Women,Footwear,Shoes,Casual Shoes,Pink,Casual,ADIDAS Women Color Can Pink Shoes,34518.jpg,http://assets.myntassets.com/v1/images/style/properties/9074278345bf2a7fbe00dd21dc1ad04c_images.jpg
417,3899,1,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's Pooh And Tree White Kidswear,3899.jpg,http://assets.myntassets.com/v1/images/style/properties/17ce88fee66bfa32478dfae59bffb8fe_images.jpg
417,29150,1,Girls,Apparel,Topwear,Tops,Off White,Casual,United Colors of Benetton Girls Printed Off White Top,29150.jpg,http://assets.myntassets.com/v1/images/style/properties/1005dbd36de4cdd37e8fb73dfe12e008_images.jpg
417,32853,1,Women,Footwear,Shoes,Heels,Green,Casual,Grendha Women Claudia Green Flats,32853.jpg,http://assets.myntassets.com/v1/images/style/properties/58877678f3a276d1028071f826dcf009_images.jpg
417,8172,3,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Slim Casual Beige Wedges,8172.jpg,http://assets.myntassets.com/v1/images/style/properties/e40d51ebe4f7acdddf51a52d1d1c9d36_images.jpg
417,8971,2,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Men Drift Cat III CF Black Sports Shoes,8971.jpg,http://assets.myntassets.com/v1/images/style/properties/b0f6e40ac38b85e949721b079891659f_images.jpg
417,30724,1,Boys,Apparel,Topwear,Kurtas,White,Ethnic,Fabindia Boys Printed White Kurta,30724.jpg,http://assets.myntassets.com/v1/images/style/properties/f54ecb5f32ef292f056276294fedf50c_images.jpg
417,16733,1,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Men Earth Black Slipper,16733.jpg,http://assets.myntassets.com/v1/images/style/properties/c409e1086cf84af1e6f56d7899e762f8_images.jpg
418,24937,2,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,United Colors of Benetton Kids Boys Navy Blue T-shirt,24937.jpg,http://assets.myntassets.com/v1/images/style/properties/7ad10ac3a9fb8c63f0ee4866c699c06e_images.jpg
418,15714,1,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Free Run+ 2 Black Sports Shoes,15714.jpg,http://assets.myntassets.com/v1/images/style/properties/45e5d30d4486c3569cb89dab80ed0c66_images.jpg
418,58815,3,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Skechers Women Black Casual Shoes,58815.jpg,http://assets.myntassets.com/v1/images/style/properties/Skechers-Women-Black-Casual-Shoes_22cf18aca86b22b5924ac426eee23348_images.jpg
418,34005,2,Girls,Apparel,Topwear,Tops,Purple,Casual,Palm Tree Girls Purple Top,34005.jpg,http://assets.myntassets.com/v1/images/style/properties/02d7604c67dcb64ea7d7a1df2ec14a64_images.jpg
418,19928,2,Men,Footwear,Flip Flops,Flip Flops,Yellow,Casual,ADIDAS Men Adi Wind Yellow Flip Flops,19928.jpg,http://assets.myntassets.com/v1/images/style/properties/cb0b368d53b7883b638332bb28869881_images.jpg
418,56679,1,Women,Footwear,Shoes,Heels,Brown,Casual,Portia Women Brown Sandals,56679.jpg,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Brown-Sandals_9166ae19bcc8714cf5ee6d198b6b6ac0_images.jpg
418,10268,1,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Clarks Men Hang Work Leather Black Formal Shoes,10268.jpg,http://assets.myntassets.com/v1/images/style/properties/2976e4095e7b3ae2de99df54d2adeaaa_images.jpg
418,8574,2,Women,Footwear,Sandal,Sandals,Pink,Casual,Crocs Dora Boots Pink Sandals,8574.jpg,http://assets.myntassets.com/v1/images/style/properties/0be6693dafb4261645b22c6e9e7e67f4_images.jpg
418,35378,3,Women,Footwear,Shoes,Heels,Green,Casual,Senorita Women Green Flats,35378.jpg,http://assets.myntassets.com/v1/images/style/properties/aec586d0742698b27a2864aeedd7d69d_images.jpg
418,5215,2,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's Pink White Sweet Hunny Pack of 2 Kidswear,5215.jpg,http://assets.myntassets.com/v1/images/style/properties/c231d68afb01c9fedb8192a9809e4632_images.jpg
419,34860,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Vans Men Era Black Shoes,34860.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Era-Black-Shoes_10b0bb17185116b7844cc95ef27fb0d7_images.jpg
419,38907,1,Girls,Apparel,Topwear,Tshirts,Red,Casual,Allen Solly Kids Girls Printed Red T-shirt,38907.jpg,http://assets.myntassets.com/v1/images/style/properties/1d870ccd90b83e5dff356c420e50c570_images.jpg
419,11912,1,Men,Footwear,Sandal,Sandals,Maroon,Casual,Franco Leone Men Casual Maroon Sandals,11912.jpg,http://assets.myntassets.com/v1/images/style/properties/e386e646f5472587a6b6044cde31a5bf_images.jpg
419,34006,2,Girls,Apparel,Topwear,Tops,Purple,Casual,Gini and Jony Girls Purple Top,34006.jpg,http://assets.myntassets.com/v1/images/style/properties/5c2900e691bb0b900efbb994abaa3051_images.jpg
419,37522,3,Boys,Apparel,Bottomwear,Shorts,White,Casual,Madagascar3 Infant Boys White Shorts,37522.jpg,http://assets.myntassets.com/v1/images/style/properties/2192930c293a3ce077d28913d81792b5_images.jpg
420,6811,3,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Timberland Men's Ox Maroon Red Shoe,6811.jpg,http://assets.myntassets.com/v1/images/style/properties/a3fc5944d6fbe2b7f705c72ce9a6beb9_images.jpg
420,6308,1,Women,Footwear,Shoes,Heels,White,Casual,Catwalk White footwear Flats,6308.jpg,http://assets.myntassets.com/v1/images/style/properties/005d94288a7faf01f8b2015ba235d29e_images.jpg
420,12702,2,Women,Footwear,Shoes,Casual Shoes,White,Casual,Nike Women Capri White Casual Shoes,12702.jpg,http://assets.myntassets.com/v1/images/style/properties/d965bc355228a50c27436e62a6971a91_images.jpg
420,37637,2,Girls,Apparel,Topwear,Tshirts,Teal,Casual,Madagascar3 Girls Teal Printed T-Shirt,37637.jpg,http://assets.myntassets.com/v1/images/style/properties/d7d3b44fb44df0d1253cdac70d77d6a4_images.jpg
421,25464,2,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Women Downshifter Black Sports Shoes,25464.jpg,http://assets.myntassets.com/v1/images/style/properties/079ca44f9c5a7d79a083f6ed6ca6be24_images.jpg
421,2886,3,Women,Footwear,Shoes,Flats,Brown,Casual,Catwalk Women Leather Brown Flats,2886.jpg,http://assets.myntassets.com/v1/images/style/properties/94a9deea53125663d9bbe61cb38b84b4_images.jpg
421,30714,1,Boys,Apparel,Bottomwear,Churidar,White,Ethnic,Fabindia Boys White Churidar,30714.jpg,http://assets.myntassets.com/v1/images/style/properties/e7ecea3bcee0fd528ad1a665245249c4_images.jpg
421,22704,3,Men,Footwear,Shoes,Casual Shoes,White,Casual,Nike Men Capri II Mid White Casual Shoes,22704.jpg,http://assets.myntassets.com/v1/images/style/properties/976afdd1471339064495b533489e41bf_images.jpg
421,41748,2,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boys Stripes Green T-shirt,41748.jpg,http://assets.myntassets.com/v1/images/style/properties/7c24d49532b50002fe859eb9afd56b63_images.jpg
421,14384,1,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Casual Blue Flats,14384.jpg,http://assets.myntassets.com/v1/images/style/properties/541923de4b0acf7a60d6ec83e437f542_images.jpg
422,3463,1,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women Furano White Violet Stripe Shoe,3463.jpg,http://assets.myntassets.com/v1/images/style/properties/a26cc6cd79df11dfea563a80c06a08e6_images.jpg
422,37969,1,Women,Footwear,Shoes,Heels,Taupe,Casual,Clarks Women Taupe Heels,37969.jpg,http://assets.myntassets.com/v1/images/style/properties/34ae099b4acff67b3ac8087b8cfd89bf_images.jpg
422,5291,3,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men Black Semi Formal Shoe,5291.jpg,http://assets.myntassets.com/v1/images/style/properties/f9e6c0170eadb83b2f0c082b457548a2_images.jpg
423,5422,3,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Ant Kids Boy's Blue Grey Kidswear,5422.jpg,http://assets.myntassets.com/v1/images/style/properties/fd15dd82bbf6154b130d7e6416e19c51_images.jpg
423,15379,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Fila Men Lobato Black Casual Shoes,15379.jpg,http://assets.myntassets.com/v1/images/style/properties/593368a3e9649a12de803e50fa2ed17a_images.jpg
423,3902,2,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Minnie And Daisy Pink Kidswear,3902.jpg,http://assets.myntassets.com/v1/images/style/properties/2fd473b0c70793f5f7a5278c1d98de70_images.jpg
424,17489,3,Women,Footwear,Shoes,Flats,Off White,Casual,Rockport Women Beige Flats,17489.jpg,http://assets.myntassets.com/v1/image/style/properties/17489/Rockport-Women-Casual-Off-White-Flats_1_32c908f3d211f8df31f35d1e87ebaf63.jpg
425,34850,1,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Falcon Elite White Sports Shoes,34850.jpg,http://assets.myntassets.com/v1/images/style/properties/963388d780f1becd69c93ab0d2f942a6_images.jpg
425,43882,2,Women,Footwear,Shoes,Flats,White,Casual,Puma Women El Rey Slipon Stripes Wns White Flats,43882.jpg,http://assets.myntassets.com/v1/images/style/properties/213264ffc1f3ce71126435f31d991b8d_images.jpg
425,9091,3,Men,Footwear,Shoes,Casual Shoes,Maroon,Casual,Buckaroo Men Amigo Maroon Casual Shoes,9091.jpg,http://assets.myntassets.com/v1/images/style/properties/f2b68e6b400d4610c64eea0c9fbacff0_images.jpg
425,7730,1,Men,Footwear,Sandal,Sandals,Black,Casual,Puma Men Apex Black Olive Sandal,7730.jpg,http://assets.myntassets.com/v1/images/style/properties/f525e99cbf1f5b6c4ab775e569d6beb6_images.jpg
425,32847,2,Women,Footwear,Shoes,Heels,Beige,Casual,Grendha Women Romance Beige Flats,32847.jpg,http://assets.myntassets.com/v1/images/style/properties/4e361d1efd0359b10bdfb355f835ee4c_images.jpg
425,46733,1,Girls,Apparel,Bottomwear,Capris,Navy Blue,Casual,Gini and Jony Girls Navy Blue Capris,46733.jpg,http://assets.myntassets.com/v1/images/style/properties/08725f44217a792b713569b41589af67_images.jpg
425,40998,3,Girls,Apparel,Bottomwear,Jeans,Black,Casual,Palm Tree Girls Woven Black Jeans,40998.jpg,http://assets.myntassets.com/v1/images/style/properties/898c900b5b4e8d59fc01f627b2ff53a3_images.jpg
425,58458,1,Boys,Apparel,Topwear,Tshirts,Red,Casual,Madagascar 3 Boys Red T-shirt,58458.jpg,http://assets.myntassets.com/v1/images/style/properties/Madagascar-3-Boys-Red-T-shirt_4b97dfa1978635b4d223bfd5a078bbd9_images.jpg
425,39944,2,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,GAS Men Grey Namib Shoes,39944.jpg,http://assets.myntassets.com/v1/images/style/properties/a63da69bf6b0a00d95dde7d444f57bc5_images.jpg
426,33847,2,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men Future Cat White Shoes,33847.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Future-Cat-White-Shoes_582426f358a2de021996e86cfe3fd737_images.jpg
426,10755,1,Women,Footwear,Shoes,Casual Shoes,Pink,Casual,Disney Kids Princess Heart Pink Casual Shoes,10755.jpg,http://assets.myntassets.com/v1/images/style/properties/e30356b90ea0abacde5fa68231b68934_images.jpg
426,39323,1,Girls,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Girls Blue Shorts,39323.jpg,http://assets.myntassets.com/v1/images/style/properties/380c4d7029e588c72462806cf32e7e91_images.jpg
426,22137,2,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Provogue Men Brown Formal Shoes,22137.jpg,http://assets.myntassets.com/v1/images/style/properties/030566390746ba9c76afc7ce7295fbeb_images.jpg
426,42026,1,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women White Bolt Sports Shoes,42026.jpg,http://assets.myntassets.com/v1/images/style/properties/8ff4a7be8cfc6b7c2014f301323dee39_images.jpg
426,34147,1,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Boys Blue Denim Shorts,34147.jpg,http://assets.myntassets.com/v1/images/style/properties/d8b7a08725c127102c4162dbd2efb086_images.jpg
426,40127,1,Girls,Apparel,Dress,Dresses,Black,Casual,Gini and Jony Girls Roseatte Black Dress,40127.jpg,http://assets.myntassets.com/v1/images/style/properties/9df82c8db87a057d9bf7d90a02f24d7b_images.jpg
426,7391,2,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Tape Men's Black Slip-On Formal Shoe,7391.jpg,http://assets.myntassets.com/v1/images/style/properties/296ac470d429413d69d62e8105a8d6cb_images.jpg
427,33146,1,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Boys Blue Shorts,33146.jpg,http://assets.myntassets.com/v1/images/style/properties/5e4e78593c924109d65978ca09ca44fe_images.jpg
427,19372,3,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Redtape Men Brown Formal Shoes,19372.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Tape-Men-Formal-Shoes_69d74d2aac6cc51c38bda7600f0a2d91_images.jpg
427,8371,3,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Girl's Dont Worry Hippie Yellow Teen Kidswear,8371.jpg,http://assets.myntassets.com/v1/images/style/properties/7918b015029fad3d8108d7f07a5867e2_images.jpg
427,30730,1,Girls,Apparel,Bottomwear,Salwar,Purple,Ethnic,Fabindia Girls Printed Purple Salwar,30730.jpg,http://assets.myntassets.com/v1/images/style/properties/4e8a10ac79b52e72bf094e55064f067d_images.jpg
427,8418,2,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Crazy Funny Blue Kidswear,8418.jpg,http://assets.myntassets.com/v1/images/style/properties/7fc66085d8d8862d0cd02a666315a574_images.jpg
427,15261,2,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Originals Women Superstar 2 White Casual Shoes,15261.jpg,http://assets.myntassets.com/v1/images/style/properties/76d67d5fc977a316f1f3f06f467a78a6_images.jpg
427,41452,2,Men,Footwear,Shoes,Casual Shoes,White,Casual,Lee Cooper Men White Shoes,41452.jpg,http://assets.myntassets.com/v1/images/style/properties/b108d9994e0371f64073b44b2669a79d_images.jpg
428,3893,3,Girls,Apparel,Topwear,Tshirts,Green,Casual,Disney Kids Girl's Green Minnie Top With Pink Bow Kidswear,3893.jpg,http://assets.myntassets.com/v1/images/style/properties/96d65a0c90b92186ce685a63663de85d_images.jpg
428,12902,2,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Puma Women Cabana Racer SL Black Casual Shoes,12902.jpg,http://assets.myntassets.com/v1/images/style/properties/9a21651232a16df52462ed7660e14d9c_images.jpg
428,35884,3,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Jungle Book Boys Little help Blue T-shirt,35884.jpg,http://assets.myntassets.com/v1/images/style/properties/f1e6d70546dfa321ba3f3a40e14f2212_images.jpg
428,56877,2,Women,Footwear,Shoes,Heels,Gold,Casual,HM Women Golden Heels,56877.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Golden-Sandals_5c0b03e65909fa822cfd045d794d62bf_images.jpg
428,24992,2,Girls,Apparel,Bottomwear,Shorts,Pink,Casual,United Colors of Benetton Kids Girls Pink Shorts,24992.jpg,http://assets.myntassets.com/v1/images/style/properties/df1bd75393a273217360a8030f54a32d_images.jpg
428,47598,3,Women,Footwear,Shoes,Heels,Black,Casual,Portia Women Black Wedges,47598.jpg,http://assets.myntassets.com/v1/images/style/properties/fa18511a578bcab79f564c667457b7ae_images.jpg
428,44724,3,Women,Footwear,Flip Flops,Flip Flops,Lavender,Casual,Lotto Women Lavender Blossom Flip Flops,44724.jpg,http://assets.myntassets.com/v1/images/style/properties/68864219a66dfe5f0fef116e57bacc3e_images.jpg
429,33271,1,Girls,Apparel,Bottomwear,Skirts,Red,Casual,Gini and Jony Girls Red Skirt,33271.jpg,http://assets.myntassets.com/v1/images/style/properties/87725859164f90b1c366659f2f381238_images.jpg
429,35714,2,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,Force 10 Women Grey Sports Shoes,35714.jpg,http://assets.myntassets.com/v1/images/style/properties/42dff1f5e2e124b1088fddf2f1792722_images.jpg
429,25498,2,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,Nike Women Aquahype Blue Flip Flops,25498.jpg,http://assets.myntassets.com/v1/images/style/properties/c58210b7c2e7e1b518feb0b9b99da11c_images.jpg
429,9205,2,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Puma Men SL Tech Lo NM Basic Black Casual Shoes,9205.jpg,http://assets.myntassets.com/v1/images/style/properties/e4b0626410783b1adc96db55574959dc_images.jpg
430,5459,3,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Nike Men's Dual Fusion Grey Shoe,5459.jpg,http://assets.myntassets.com/v1/images/style/properties/579c1cbc0dae16a3e6ec209f2e1e1ac1_images.jpg
430,3504,1,Men,Footwear,Sandal,Sandals,Brown,Casual,ADIDAS Men Spry Wine Black Sandal,3504.jpg,http://assets.myntassets.com/v1/images/style/properties/92d20316dd7f9f71e57e03068a011d35_images.jpg
430,3996,1,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Spalding Men Black Flip Flops,3996.jpg,http://assets.myntassets.com/v1/images/style/properties/e14ffb8ceff3534250d7ae11401dfe81_images.jpg
431,11971,2,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men Glow White Sports Shoes,11971.jpg,http://assets.myntassets.com/v1/images/style/properties/ab1fe16c66350052ecb0ade9502ebcca_images.jpg
431,40129,1,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual,Gini and Jony BoysCore Navy Blue Shirt,40129.jpg,http://assets.myntassets.com/v1/images/style/properties/00bc9c8675d7bcd2df2d6cc7ead3c798_images.jpg
431,10755,3,Women,Footwear,Shoes,Casual Shoes,Pink,Casual,Disney Kids Princess Heart Pink Casual Shoes,10755.jpg,http://assets.myntassets.com/v1/images/style/properties/e30356b90ea0abacde5fa68231b68934_images.jpg
431,13018,1,Women,Footwear,Shoes,Heels,Black,Casual,Inc 5 Women Casual Black Flats,13018.jpg,http://assets.myntassets.com/v1/images/style/properties/60dd7beeb5534ae0f17444fa881d660e_images.jpg
431,38501,3,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Casual,Gini and Jony Woven Navy Blue Jeans,38501.jpg,http://assets.myntassets.com/v1/images/style/properties/38c04f85c582e84aaf4f72d90dea3506_images.jpg
431,2220,3,Men,Footwear,Sandal,Sandals,Black,Sports,Puma Men Carbon Black Sandal,2220.jpg,http://assets.myntassets.com/v1/images/style/properties/c7292fc1fcc934dd9a693a136640bd47_images.jpg
431,33537,3,Women,Footwear,Shoes,Flats,Brown,Casual,Cobblerz Women Brown Ballerinas,33537.jpg,http://assets.myntassets.com/v1/images/style/properties/323222f5975987cbb594ce73aee891db_images.jpg
431,39010,2,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Kitch Peachy Pink Top,39010.jpg,http://assets.myntassets.com/v1/images/style/properties/c854d58e3ffe365a40a5ea7e4d2352c1_images.jpg
431,50713,2,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Boys Yellow Printed T-Shirt,50713.jpg,http://assets.myntassets.com/v1/images/style/properties/97859c2f1a122c26c69f08beb338266e_images.jpg
431,34009,3,Girls,Apparel,Topwear,Tops,Black,Casual,Gini and Jony Girls Black Top,34009.jpg,http://assets.myntassets.com/v1/images/style/properties/dce310e4c15223a6c964631190263284_images.jpg
