index,ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL,CustomerId
1484,57935,Men,Footwear,Sandal,Sandals,Black,Casual,Clarks Men Black Leather Closed Sandals,57935.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Black-Sandals_32cdfdb1c318dd5bb7c332071bfbd3f7_images.jpg,333
1584,26562,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Lee Cooper Men Brown Shoes,26562.jpg,http://assets.myntassets.com/v1/images/style/properties/4cd68564db2e7a0b1bbbd8def671f534_images.jpg,123
2307,13016,Women,Footwear,Shoes,Heels,Brown,Casual,Inc 5 Women Casual Brown Wedges,13016.jpg,http://assets.myntassets.com/v1/images/style/properties/f6f39ffdfbeda7d05e336949afe4567f_images.jpg,132
2148,53130,Women,Footwear,Shoes,Flats,Brown,Casual,Catwalk Women Brown Sandals,53130.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Brown-Sandals_c094f60d90c695681a6b79cf241777fc_images.jpg,63
1820,42276,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Vans Men Navy Blue Michoacan Shoes,42276.jpg,http://assets.myntassets.com/v1/images/style/properties/2e83d57a194c3ca14466b5e46b9e81cc_images.jpg,206
2744,9119,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Women Axis Black Sports Shoes,9119.jpg,http://assets.myntassets.com/v1/images/style/properties/3de8d9a89c75004fa3c810701b7f5bf0_images.jpg,981
928,31158,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Yellow T-shirt,31158.jpg,http://assets.myntassets.com/v1/images/style/properties/4f7b1f58f01cc248b3d1c5f5cf638896_images.jpg,878
2117,6396,Men,Footwear,Sandal,Sandals,Beige,Casual,Lotto Men Revenge 02 Beige Grey Floater,6396.jpg,http://assets.myntassets.com/v1/images/style/properties/65c36a0bb5b2807cd13cd31c3fc39ce5_images.jpg,285
2153,55657,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Golden Wedges,55657.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Golden-Sandals_5fddd65067f3c7c0224439efc7a99ac8_images.jpg,213
2733,32814,Women,Footwear,Flip Flops,Flip Flops,Cream,Casual,iPanema Women Temas Cream Flip Flops,32814.jpg,http://assets.myntassets.com/v1/images/style/properties/5569dff58ac91f8d1d31cbf49b51c764_images.jpg,988
477,3852,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Daisy Kidswear,3852.jpg,http://assets.myntassets.com/v1/images/style/properties/d5497eacb345a8838c4b2d13c6b4b131_images.jpg,510
939,2693,Boys,Apparel,Topwear,Shirts,Yellow,Casual,Disney Kids Boy's Yellow Kidswear,2693.jpg,http://assets.myntassets.com/v1/images/style/properties/0998a5e6664366d578a3b2e3b3a3d172_images.jpg,405
67,31172,Girls,Apparel,Topwear,Tops,Peach,Casual,Gini and Jony Girls Peach Top,31172.jpg,http://assets.myntassets.com/v1/images/style/properties/da776219c71ecb6a3ba0c2a39d99689b_images.jpg,73
2085,7881,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Provogue Men's Formal Black Shoe,7881.jpg,http://assets.myntassets.com/v1/images/style/properties/592207233cfa424f4579f5f9d25720b7_images.jpg,10
1162,3807,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Mickey Ship Kidswear,3807.jpg,http://assets.myntassets.com/v1/images/style/properties/b1ade54f23a925aa7f338eeef9a57318_images.jpg,72
710,3811,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Pooh And Tiger Red Kidswear,3811.jpg,http://assets.myntassets.com/v1/images/style/properties/cad3edb08d06372c94c9146fa7f9f381_images.jpg,112
1534,42020,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,ADIDAS Men Brown Mudslide Shoes,42020.jpg,http://assets.myntassets.com/v1/images/style/properties/b34a6f424dc8c8853fa2324f509a3303_images.jpg,265
2402,13271,Women,Footwear,Shoes,Heels,Gold,Casual,Inc 5 Women Casual Gold Heels,13271.jpg,http://assets.myntassets.com/v1/images/style/properties/69a250614c8c1fbea5c03a04f9fa12a6_images.jpg,33
2684,39896,Women,Footwear,Shoes,Sports Shoes,Blue,Sports,ADIDAS Women Blue Adi Light Sports Shoes,39896.jpg,http://assets.myntassets.com/v1/images/style/properties/8fc4779b44539f061e75c27b4c7554c8_images.jpg,535
1864,43357,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Reebok Men Black Ultimate Vibe Sports Shoes,43357.jpg,http://assets.myntassets.com/v1/images/style/properties/44010cc893bc40d8ac8e9a94c67dc1d4_images.jpg,216
787,48248,Boys,Apparel,Topwear,Tshirts,Black,Casual,The Amazing Spiderman Boys Black T-shirt,48248.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Black-T-shirt_4d4777de917e21e3cc9e1376bad28741_images.jpg,427
2898,4072,Women,Footwear,Shoes,Casual Shoes,Grey,Casual,Numero Uno Women Canvas Grey Red Shoe,4072.jpg,http://assets.myntassets.com/v1/images/style/properties/d04ada74bc56316114f9342af64a22d4_images.jpg,547
213,39841,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Striped Pink Top,39841.jpg,http://assets.myntassets.com/v1/images/style/properties/2b6501da5b887cc512c2733add1bea9d_images.jpg,77
2243,33088,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Gold Flats,33088.jpg,http://assets.myntassets.com/v1/images/style/properties/ca819fc95ae22193255179d3af2981ba_images.jpg,671
788,37513,Boys,Apparel,Socks,Booties,White,Casual,Madagascar 3 Infant Boys White Booties,37513.jpg,http://assets.myntassets.com/v1/images/style/properties/9fc3be8dd38460876f2b15e69503f234_images.jpg,355
1000,34058,Boys,Apparel,Bottomwear,Capris,Navy Blue,Casual,Gini and Jony Boys Washed Navy Blue 3/4 Length Pants,34058.jpg,http://assets.myntassets.com/v1/images/style/properties/c036b8a89d16ff57f9f15aab345e8e0d_images.jpg,543
1059,3815,Boys,Apparel,Topwear,Tshirts,Orange,Casual,Disney Kids Boy's Orange Just Cruising Kidswear,3815.jpg,http://assets.myntassets.com/v1/images/style/properties/5cf8e14f780a2facb8d73d124a3bc017_images.jpg,236
1905,35713,Men,Footwear,Shoes,Sports Shoes,Red,Sports,Nike Men Jordan Fly Wade Red Sports Shoes,35713.jpg,http://assets.myntassets.com/v1/images/style/properties/ce92252df97b5a245757777a5c39a572_images.jpg,965
2292,43934,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Heels,43934.jpg,http://assets.myntassets.com/v1/images/style/properties/e0517fdd08acd536f2935832a1081ee8_images.jpg,881
1899,6642,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men's Air Max Lte White Blue Shoe,6642.jpg,http://assets.myntassets.com/v1/images/style/properties/3ccc31f0b88b7a4c070286cbd0c4d14e_images.jpg,270
462,4217,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Girl's Blue Disney Jeans Kidswear,4217.jpg,http://assets.myntassets.com/v1/images/style/properties/225ee5c6f582f76035a26af2b61674db_images.jpg,784
99,2700,Girls,Apparel,Topwear,Tops,White,Casual,Disney Kids Girl's White Kidswear,2700.jpg,http://assets.myntassets.com/v1/images/style/properties/d2c388bcd6a795e0d0cea56392d352a6_images.jpg,840
1219,48244,Boys,Apparel,Topwear,Tshirts,Red,Casual,Avengers Boys Red Printed T-shirt,48244.jpg,http://assets.myntassets.com/v1/images/style/properties/1aa0af14c07ba15c30233c51609bcba3_images.jpg,401
23,46813,Girls,Apparel,Bottomwear,Skirts,Pink,Casual,Gini and Jony Girls Pink Skirt,46813.jpg,http://assets.myntassets.com/v1/images/style/properties/167c8880c4c77718ac8e2ecdf57e619c_images.jpg,297
1506,5296,Men,Footwear,Sandal,Sandals,Black,Casual,Puma Men Black Floater,5296.jpg,http://assets.myntassets.com/v1/images/style/properties/f5591109328d6f69462df128965a8258_images.jpg,679
2153,55657,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Golden Wedges,55657.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Golden-Sandals_5fddd65067f3c7c0224439efc7a99ac8_images.jpg,959
223,42003,Girls,Apparel,Bottomwear,Capris,Black,Casual,Gini and Jony Girls Elasticated Black Capris,42003.jpg,http://assets.myntassets.com/v1/images/style/properties/066fe14c0bb947515f48c4018d9b2f07_images.jpg,909
153,38335,Girls,Apparel,Topwear,Tops,Red,Casual,Mr. Men Little Miss Girls Red Printed Top,38335.jpg,http://assets.myntassets.com/v1/images/style/properties/49bff522d3a8f446c29f4012eed556ca_images.jpg,644
2846,20906,Women,Footwear,Shoes,Heels,Red,Casual,Catwalk Women Casual Red Heels,20906.jpg,http://assets.myntassets.com/v1/images/style/properties/37e5078b917b88049642f0ff6091ea65_images.jpg,157
1264,8356,Boys,Apparel,Topwear,Tshirts,Black,Casual,Doodle Boy's End Is Just Begining Black Kidswear,8356.jpg,http://assets.myntassets.com/v1/images/style/properties/124e80d703099bbfc03d6a42df08c984_images.jpg,839
191,8414,Girls,Apparel,Topwear,Tshirts,White,Casual,Doodle Girl's Hippie Chic White Kidswear,8414.jpg,http://assets.myntassets.com/v1/images/style/properties/b71ddd8fc49c9e1e0789239c9c4f027d_images.jpg,967
2109,6362,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Numero Uno Men's Dark Blue Shoe,6362.jpg,http://assets.myntassets.com/v1/images/style/properties/09c2188ab7a57021af4056c2746a036e_images.jpg,500
1789,4184,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Rockport Men D2N Desert Boot Dark Brown Shoe,4184.jpg,http://assets.myntassets.com/v1/images/style/properties/41463f5979dca81447ed51fbe146ead7_images.jpg,693
696,34174,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Printed Black T-shirt,34174.jpg,http://assets.myntassets.com/v1/images/style/properties/13033fbe21f269f6c81838101f60517d_images.jpg,130
2883,20762,Women,Footwear,Shoes,Heels,Red,Casual,Carlton London  Women Casual Red Sandals,20762.jpg,http://assets.myntassets.com/v1/images/style/properties/82cbc630bff87604d139fd714beadd52_images.jpg,420
277,36743,Girls,Apparel,Topwear,Tops,Pink,Casual,Little Miss Girls Chatterbox Pink Top,36743.jpg,http://assets.myntassets.com/v1/images/style/properties/871ad373e780f18bc5981b7c9c2406a1_images.jpg,624
1280,36315,Boys,Apparel,Topwear,Tshirts,Red,Casual,Mr.Men Boys Just Looking Red T-shirt,36315.jpg,http://assets.myntassets.com/v1/images/style/properties/f5b0a40b729c672816a3f39d2795a804_images.jpg,126
1471,35777,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Force 10 Men Black & Green Sports Shoes,35777.jpg,http://assets.myntassets.com/v1/images/style/properties/82a96a5a66ccb900ef4ab90c095baf02_images.jpg,807
403,30726,Girls,Apparel,Topwear,Lehenga Choli,Blue,Ethnic,Fabindia Girls Printed Blue Lehenga Choli,30726.jpg,http://assets.myntassets.com/v1/images/style/properties/6d7c154f64e508acf28fd45812fdb1c5_images.jpg,812
955,25505,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Kids Boys Soccer White T-Shirt,25505.jpg,http://assets.myntassets.com/v1/images/style/properties/bad8f5591725f3dcce3b8c464f2f514f_images.jpg,734
1669,23677,Men,Footwear,Sandal,Sandals,Brown,Casual,Red Tape Men Cross Band Brown Sandals,23677.jpg,http://assets.myntassets.com/v1/images/style/properties/ac888d198ff6db5fbee75f6811915cf7_images.jpg,269
2905,18553,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Mary Janes Blue Flats,18553.jpg,http://assets.myntassets.com/v1/images/style/properties/fef20201f64cf5cded8b4836b60ce0c7_images.jpg,633
1582,2828,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Lee Cooper Men's LC Casual Denim Blue Shoe,2828.jpg,http://assets.myntassets.com/v1/images/style/properties/d8fbc6ec5c348077864f687febb98cca_images.jpg,108
862,39750,Boys,Apparel,Bottomwear,Shorts,Beige,Casual,Gini Jony Boys Beige Shorts,39750.jpg,http://assets.myntassets.com/v1/images/style/properties/146937501c522dbfd6a1f07c21dd3f72_images.jpg,18
1643,5238,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,Reebok Men's Lazor Brown Flip Flop,5238.jpg,http://assets.myntassets.com/v1/images/style/properties/973dc13e58cef052ab4e9d1036c9081a_images.jpg,307
1255,5447,Boys,Apparel,Topwear,Shirts,Black,Casual,Ant Kids Boy's Anytime Check Black Shirt Kidswear,5447.jpg,http://assets.myntassets.com/v1/images/style/properties/911748f20c7be6b2d7ebe9a98126183f_images.jpg,69
1079,39860,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Polo Green T-Shirt,39860.jpg,http://assets.myntassets.com/v1/images/style/properties/1c20333570064b3a7b21632ee9bd29e6_images.jpg,707
2864,5904,Women,Footwear,Shoes,Casual Shoes,White,Casual,Puma Women Cabana Racer White Shoe,5904.jpg,http://assets.myntassets.com/v1/images/style/properties/77b8970378a20e5141178d6d0ea6812b_images.jpg,519
224,10672,Girls,Apparel,Topwear,Tops,Purple,Casual,Doodle Girls Little song board Purple Tops,10672.jpg,http://assets.myntassets.com/v1/images/style/properties/7e76f6f825d34f8c0c44e29a600b1422_images.jpg,318
821,37343,Boys,Apparel,Topwear,Tshirts,Black,Casual,U.S. Polo Assn Boys Black T-Shirt,37343.jpg,http://assets.myntassets.com/v1/images/style/properties/US-POLO-ASSN-Boys-Black-T-shirt_6c1598e8e868bc6902d7fa5c8f042e3a_images.jpg,34
311,40149,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Play Suit Pink Dress,40149.jpg,http://assets.myntassets.com/v1/images/style/properties/a3e7580e88185adfc3c8cd65a9be7267_images.jpg,860
2333,11510,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Lifestyle Beige Flats,11510.jpg,http://assets.myntassets.com/v1/images/style/properties/fc4a4b1fa426e04697b7850fe34e9980_images.jpg,724
2119,33766,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,ADIDAS Neo Men Court Evo Blue Shoes,33766.jpg,http://assets.myntassets.com/v1/images/style/properties/e20155c3e811626be6f11308521536a7_images.jpg,183
2034,2220,Men,Footwear,Sandal,Sandals,Black,Sports,Puma Men Carbon Black Sandal,2220.jpg,http://assets.myntassets.com/v1/images/style/properties/c7292fc1fcc934dd9a693a136640bd47_images.jpg,817
2692,3843,Women,Footwear,Shoes,Flats,Gold,Casual,Crocs Women Lady Gold Sandal,3843.jpg,http://assets.myntassets.com/v1/images/style/properties/504a27acee8e6d89d7eec2fae5b5ef01_images.jpg,58
1324,22587,Boys,Apparel,Topwear,Tshirts,Purple,Sports,Nike Kids Boys Purple T-shirt,22587.jpg,http://assets.myntassets.com/v1/images/style/properties/4616a5d953a777731d4bbc391654faf0_images.jpg,887
2235,6681,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women's Izanami White Blue Shoe,6681.jpg,http://assets.myntassets.com/v1/images/style/properties/a51cf697cc238b92eb39dc644a97fb7e_images.jpg,16
1858,21181,Men,Footwear,Flip Flops,Flip Flops,Yellow,Casual,ADIDAS Men Adi Stars Tread Yellow Flip Flops,21181.jpg,http://assets.myntassets.com/v1/images/style/properties/fc8aa316b1055183689cf6f1487f911a_images.jpg,910
342,4187,Girls,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Girls Red Stripes Mickey Kidswear,4187.jpg,http://assets.myntassets.com/v1/images/style/properties/aa50b62fc69297b47a06af57fb28b6f9_images.jpg,486
537,37202,Girls,Apparel,Bottomwear,Jeans,Grey,Casual,United Colors of Benetton Girls Washed Grey Jeans,37202.jpg,http://assets.myntassets.com/v1/images/style/properties/57869f6be3a6d523b67e3599c092d22e_images.jpg,666
1360,30234,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Numero Uno Men Black Flip Flops,30234.jpg,http://assets.myntassets.com/v1/images/style/properties/7b99e89eac30c7d4d78d54c8cc67e35a_images.jpg,784
2540,14371,Women,Footwear,Shoes,Heels,Red,Casual,Catwalk Women Casual Red Flats,14371.jpg,http://assets.myntassets.com/v1/images/style/properties/da1eb1e047d9c1e331c818cc802a83a4_images.jpg,564
1889,3592,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Converse Men's All Star Canvas Ox Navy Blue Shoe,3592.jpg,http://assets.myntassets.com/v1/images/style/properties/9cec0bcd1bcd475d5adb1a0debf81a9b_images.jpg,422
1652,23825,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,Puma Men Java Brown Flip Flops,23825.jpg,http://assets.myntassets.com/v1/images/style/properties/005203199ea23de3f97959be14c2533c_images.jpg,444
2047,8984,Men,Footwear,Shoes,Casual Shoes,Green,Casual,Puma Men TX-3 Green Casual Shoes,8984.jpg,http://assets.myntassets.com/v1/images/style/properties/8002a8c76c3bc5a7337fbca8c28ae2d9_images.jpg,951
1587,6440,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Lotto Men's Calcetto Black Brown Shoe,6440.jpg,http://assets.myntassets.com/v1/images/style/properties/5b54a388987f652667b258f4480b2a13_images.jpg,406
692,4206,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Mickeys Scrap Book Kidswear,4206.jpg,http://assets.myntassets.com/v1/images/style/properties/fd0ea1901127227f492da819a4000809_images.jpg,402
1291,31108,Boys,Apparel,Topwear,Tshirts,White,Casual,Palm Tree Boys Printed White T-shirt,31108.jpg,http://assets.myntassets.com/v1/images/style/properties/211cee098af0c1cd3495568820f24509_images.jpg,610
569,34036,Boys,Apparel,Topwear,Shirts,Blue,Casual,Palm Tree Boys Check Blue Shirt,34036.jpg,http://assets.myntassets.com/v1/images/style/properties/17d5cdd77de6f87ee2451b98f3466d88_images.jpg,158
697,31096,Boys,Apparel,Topwear,Shirts,Green,Casual,Palm Tree Boys Check Green Shirt,31096.jpg,http://assets.myntassets.com/v1/images/style/properties/6d2aa30e1e33926f595dc53c1e156059_images.jpg,200
631,30602,Boys,Apparel,Bottomwear,Shorts,Black,Sports,Nike Boys Basketball Black Shorts,30602.jpg,http://assets.myntassets.com/v1/images/style/properties/b8b2ceebfb49c01db50d6da07780dd2a_images.jpg,802
447,3854,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie Sunshine Kidswear,3854.jpg,http://assets.myntassets.com/v1/images/style/properties/5d55a09f1639d9ba95b5bc40b41f52f1_images.jpg,473
2730,43883,Women,Footwear,Shoes,Flats,Black,Casual,Puma Women Black Flats,43883.jpg,http://assets.myntassets.com/v1/images/style/properties/781a9f91cc290364d3dbc99b7bfe1141_images.jpg,904
847,34105,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Doodle Boys Check Blue Shorts,34105.jpg,http://assets.myntassets.com/v1/images/style/properties/5631a2b491808866d9f10d9c23d75cf0_images.jpg,689
1538,57506,Men,Footwear,Sandal,Sandals,Brown,Casual,Lee Cooper Men Brown Sandals,57506.jpg,http://assets.myntassets.com/v1/images/style/properties/Lee-Cooper-Men-Brown-Sandals_41be8fa41082876a31ecb2b34fb7a12a_images.jpg,910
2390,55651,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Blue Flats,55651.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Blue-Sandals_f1e1f04577ca67d2280d4b3818274105_images.jpg,125
1879,35575,Men,Footwear,Flip Flops,Flip Flops,Green,Casual,Gliders Men Green Esquire Flip Flops,35575.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Green-Esquire-Flip-Flops_f5168c977080a420cf18c78cb7ca4336_images.jpg,244
650,37624,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Madagascar3 Boys Navy Blue T-Shirt,37624.jpg,http://assets.myntassets.com/v1/images/style/properties/92eb3196587a12fe46a188b75d595a6c_images.jpg,812
2203,27080,Women,Footwear,Shoes,Heels,Silver,Casual,Catwalk Women Silver Flats,27080.jpg,http://assets.myntassets.com/v1/images/style/properties/e1fc1c55ab477c25864c495c536e30a8_images.jpg,283
2744,9119,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Women Axis Black Sports Shoes,9119.jpg,http://assets.myntassets.com/v1/images/style/properties/3de8d9a89c75004fa3c810701b7f5bf0_images.jpg,899
1287,36312,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Mr. Men Boys Mr. Rude Navy Blue T-shirt,36312.jpg,http://assets.myntassets.com/v1/images/style/properties/7f628b0c1b1c0ba8160709dff685313a_images.jpg,773
1918,11915,Men,Footwear,Sandal,Sandals,Brown,Casual,Franco Leone Men Casual Brown Sandals,11915.jpg,http://assets.myntassets.com/v1/images/style/properties/ff5f8a17b2ae517679a28ab5640c37de_images.jpg,496
1130,15045,Boys,Apparel,Topwear,Tshirts,Black,Sports,ADIDAS Kids Boys Printed Black Tshirts,15045.jpg,http://assets.myntassets.com/v1/images/style/properties/d5dd211b545b44ecc71901a920b3fc08_images.jpg,407
2834,23919,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Fila Women Princess Black Casual Shoes,23919.jpg,http://assets.myntassets.com/v1/images/style/properties/Fila-Women-Princess-Black-Casual-Shoes_207de4fd5f7ecfc21ba56af8d574ecf7_images.jpg,951
1031,39834,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Striped Yellow T-Shirt,39834.jpg,http://assets.myntassets.com/v1/images/style/properties/0ee200b7fd6c2068f6db72e6dbadc273_images.jpg,851
684,37539,Boys,Apparel,Socks,Booties,White,Casual,Madagascar 3 Infants Boys White Booties,37539.jpg,http://assets.myntassets.com/v1/images/style/properties/3b4fde3fc805549feaf58cc396be3038_images.jpg,448
